"DIA_SEMANA","HORA","TEMPERATURA","LUZ","UMIDADE","QUANT_PESSOAS","classes"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Normal","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Comercial","Quente","Normal","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Claro","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Claro","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Claro","Normal","Vazio","Razoavel"
"Segunda","Comercial","Quente","Claro","Normal","Vazio","Razoavel"
"Segunda","Comercial","Quente","Claro","Normal","Vazio","Razoavel"
"Segunda","Comercial","Quente","Claro","Normal","Vazio","Razoavel"
"Segunda","Comercial","Quente","Claro","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Claro","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Normal","Normal","Desagradavel"
"Segunda","Comercial","Quente","Normal","Normal","Normal","Desagradavel"
"Segunda","Comercial","Quente","Normal","Normal","Normal","Desagradavel"
"Segunda","Comercial","Quente","Normal","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Normal","Razoavel"
"Segunda","Comercial","Quente","Escuro","Normal","Normal","Desagradavel"
"Segunda","Comercial","Quente","Escuro","Normal","Normal","Desagradavel"
"Segunda","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Segunda","Comercial","Quente","Escuro","Umido","Normal","Desagradavel"
"Segunda","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Escuro","Normal","Normal","Razoavel"
"Segunda","Comercial","Normal","Escuro","Normal","Normal","Razoavel"
"Segunda","Comercial","Normal","Escuro","Normal","Normal","Razoavel"
"Segunda","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Escuro","Normal","Normal","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Normal","Escuro","Normal","Normal","Agradavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Normal","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Normal","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Normal","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Normal","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Comercial","Quente","Escuro","Umido","Vazio","Desagradavel"
"Terca","Comercial","Quente","Escuro","Umido","Vazio","Desagradavel"
"Terca","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Comercial","Quente","Escuro","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
